,id,city,street,housenumber,levels
3948,168358018,Москва,2-й Кабельный проезд,1,3
3949,168358020,,,,2
3950,168358022,,2-я улица Энтузиастов,5 к41,2
3951,168358023,Москва,3-я Кабельная улица,1 с1,4
3952,168358024,,,,1
3953,168358025,,,,4
3954,168829698,Москва,Карачаровское шоссе,15 с2,2
3955,168829702,,1-й Вешняковский проезд,1 с11,1
3956,168829712,,Карачаровское шоссе,13,2
3957,168829713,,1-й Вешняковский проезд,1 с8,6
3958,168829714,Москва,Карачаровское шоссе,15 с1,3
3959,169200568,,5-я улица Соколиной Горы,27 к3,5
3960,169200569,,проспект Будённого,28 к2,5
3961,169200570,Москва,проспект Будённого,37 к1,8
3962,169200572,Москва,проспект Будённого,39 к1,8
3963,169200574,,проспект Будённого,39 к2,5
3964,169200576,,проспект Будённого,41/17,5
3965,169200598,,,,7
3966,169270985,Москва,Товарищеский переулок,8 с1,2
3967,169270989,Москва,Товарищеский переулок,10 с1,3
3968,169271307,Москва,Товарищеский переулок,6,2
3969,169271503,Москва,Товарищеский переулок,4 с1,3
3970,169272777,Москва,Товарищеский переулок,8 с2,2
3971,169272997,Москва,Товарищеский переулок,10 с2,3
3972,171431728,Москва,Воронцовская улица,1/3 с2,5
3973,171431729,Москва,переулок Маяковского,10 с6,3
3974,171431730,Москва,Воронцовская улица,13/14 с1,3
3975,171431732,Москва,Марксистская улица,4 с3,4
3976,171431733,Москва,Марксистская улица,4 с4,1
3977,171431734,Москва,Воронцовская улица,5Б,2
3978,171431735,Москва,Воронцовская улица,9 с1,2
3979,171610193,,Перовская улица,31А,5
3980,171610195,,,,5
3981,171610196,,,,1
3982,171878892,,переулок Маяковского,11,7
3983,171878894,Москва,Марксистская улица,20 с10,1
3984,171878895,Москва,Марксистская улица,20 с5,4
3985,171878897,Москва,Марксистская улица,20 с9,2
3986,171878898,Москва,Воронцовская улица,30А,4
3987,171878899,,Воронцовская улица,40 с2,1
3988,171878900,,улица Гвоздева,5,15
3989,171878901,Москва,Таганская улица,5 с1,2
3990,171878902,,Воронцовский переулок,5/7,3
3991,171878903,,Воронцовский переулок,5/7 с1,3
3992,171878904,,Воронцовский переулок,5/7 с2,2
3993,171878905,,Воронцовский переулок,5/7 с3,1
3994,171878906,,Воронцовский переулок,5/7 с4,1
3995,171878907,,Лавров переулок,6 с2,2
3996,171878909,,Лавров переулок,6 с15,1
3997,171878910,,Лавров переулок,6 с18,1
3998,171878911,,Лавров переулок,6 с19,1
3999,171878912,,Лавров переулок,6 с20,1
4000,171878913,,Лавров переулок,6 с26,1
4001,171878914,,Лавров переулок,6 с5,1
4002,171878915,,Лавров переулок,6 с9,2
4003,171878916,Москва,Таганская улица,7,3
4004,171878917,,улица Гвоздева,7/4 с3,1
4005,171878918,Москва,Таганская улица,9 с5,3
4006,172022978,,Новая Басманная улица,12 с2,4
4007,172022979,,Новая Басманная улица,12 с2А,3
4008,172022980,,Новая Басманная улица,12 с3,3
4009,172022982,,Новая Басманная улица,14 с1,2
4010,172022983,,Новая Басманная улица,14 с2,2
4011,172022984,,Новая Басманная улица,14 с3,3
4012,172022986,,Новая Басманная улица,16 с2,1
4013,172022988,Москва,Старая Басманная улица,16 с5А,1
4014,172022989,,Старая Басманная улица,17 с2,4
4015,172022990,,Старая Басманная улица,17 с4,1
4016,172022991,,Старая Басманная улица,17 с5,2
4017,172022994,,Новая Басманная улица,18 с5,2
4018,172022995,,Басманный тупик,6А с6,1
4019,172022996,,,,2
4020,172460645,,Электродная улица,5,5
4021,172460647,,,,3
4022,172460655,,Электродная улица,11,5
4023,172460659,,Электродная улица,8 с4,3
4024,172460662,,улица Плеханова,6 к14,2
4025,172461434,,Электродная улица,8,5
4026,172461440,,,,3
4027,172461862,,улица Плеханова,7А,1
4028,173167401,Москва,Новорязанская улица,18 с1,3
4029,173167407,,,,1
4030,174492063,Москва,Нижняя Радищевская улица,14/2,3
4031,175084590,,Старая Басманная улица,10 с2,3
4032,175084593,,Старая Басманная улица,12 с1,5
4033,175084596,,Старая Басманная улица,12 с2,4
4034,175084598,,Старая Басманная улица,12 с5,9
4035,175084600,,Старая Басманная улица,14/2 с3,2
4036,175084601,,Старая Басманная улица,14/2 с4,3
4037,175084612,,,,1
4038,175187055,Москва,Новорязанская улица,24,7
4039,175187061,,,,2
4040,175187062,,Ольховский переулок,6,2
4041,175187063,,1-й Басманный переулок,6 с4,3
4042,175187066,,Елизаветинский переулок,6А с3,2
4043,175187069,,,,2
4044,175187070,Москва,,,2
4045,175187072,,Новая Басманная улица,27А с2,1
4046,175229985,,1-й Вешняковский проезд,1 с9,1
4047,175776131,,Старая Басманная улица,19 с1,2
4048,175776135,,Старая Басманная улица,19 с16,2
4049,175776137,,Новая Басманная улица,20 с5,2
4050,175776149,,Новая Басманная улица,22/2 с2,1
4051,175776150,,Новая Басманная улица,22/2 с3,2
4052,175776152,,Новая Басманная улица,22/2 с5,1
4053,175776153,,Новая Басманная улица,22/2 с6,1
4054,175776154,,Новая Басманная улица,22/2 с7,1
4055,175776155,,Новая Басманная улица,30,1
4056,175776157,,Новая Басманная улица,32,1
4057,175776158,,Старая Басманная улица,33,6
4058,175788633,,Николоямская улица,46 с2,6
4059,176323136,,набережная Академика Туполева,15 к2,7
4060,176331573,,Андроньевская площадь,10 с2,3
4061,178057020,,Гороховский переулок,21 с3,1
4062,178057022,,Старая Басманная улица,26,12
4063,178057023,,Токмаков переулок,4,3
4064,178057028,Москва,Старая Басманная улица,28/2,1
4065,178057032,,,,6
4066,178057037,,,,1
4067,178057056,,,,1
4068,178057068,,Старая Басманная улица,30/1,2
4069,178057075,,,,1
4070,178057076,,,,1
4071,178057082,,Гороховский переулок,11-13 с2,1
4072,178057085,,Гороховский переулок,21 с2,1
4073,178057094,,Старая Басманная улица,18 с12,1
4074,178057097,,,,2
4075,178057104,Москва,Старая Басманная улица,24 с4,3
4076,178057111,,Токмаков переулок,8,2
4077,178126111,,,,1
4078,178126112,,,,1
4079,178126113,,Старая Басманная улица,18 с8,1
4080,178154720,,Старая Басманная улица,20 к12,5
4081,178154727,,,,1
4082,178154728,,,,1
4083,178225604,,Гороховский переулок,11-13 с3,1
4084,178225605,,Старая Басманная улица,18 с4,1
4085,178404850,,Спартаковская улица,3 с1,2
4086,178404852,,Спартаковская улица,3 с2,1
4087,178404853,,Новая Басманная улица,37 с2,1
4088,178404861,,Спартаковская улица,3 с3,1
4089,178407659,,Старая Басманная улица,36,1
4090,178407660,,Старая Басманная улица,38,2
4091,178407661,,Старая Басманная улица,38 с1,3
4092,178733133,,улица Коновалова,12,5
4093,180569571,,,,3
4094,180989819,Москва,Большая Почтовая улица,38 с1А,2
4095,180989822,,Большая Почтовая улица,40 с6,2
4096,180989824,Москва,Большая Почтовая улица,36 с1,3
4097,181283217,,Красноказарменная улица,12 с2,7
4098,181513828,,Большая Семёновская улица,55А,2
4099,181513829,,улица Измайловский Вал,3 с2,1
4100,181597028,,Измайловское шоссе,3А с2,1
4101,183565297,,Нижегородская улица,9В,3
4102,183565416,Москва,Нижегородская улица,11,22
4103,184179719,,Электродная улица,2 с32,2
4104,184179720,,Электродная улица,6,2
4105,184672385,,,,1
4106,184672386,,,,1
4107,184672387,,,,1
4108,184672390,,,,1
4109,184672392,,,,1
4110,187958628,,Электродная улица,11 с9,2
4111,187960003,,улица Плеханова,4А,14
4112,188070774,,Вековая улица,21 с1,4
4113,192393324,,Спартаковская улица,23,3
4114,192393326,,Бауманская улица,11 с3,2
4115,192393327,,Спартаковская площадь,10 с12,2
4116,192393330,,Ольховская улица,28 с1,3
4117,192393334,,Бауманская улица,5 с5,1
4118,192393335,,Спартаковская площадь,14 с1,4
4119,192393337,,Спартаковская площадь,14 с4,3
4120,192393338,,Спартаковская площадь,16/15 с1,5
4121,192393342,Москва,Спартаковская площадь,16/15 с2,2
4122,192393344,,,,2
4123,192393346,,Бауманская улица,11 с1,3
4124,192393347,,Спартаковская площадь,16/15 с6,5
4125,192393349,,Бауманская улица,11 с8,3
4126,192393352,,Спартаковская площадь,14 с2,3
4127,192393353,,Бауманская улица,5 с1,3
4128,192393354,,Бауманская улица,13 с1,3
4129,193979574,,,,1
4130,195107633,,,,1
4131,195738429,,Бакунинская улица,70 с1,2
4132,196099548,,улица Симоновский Вал,7А с3,3
4133,196106260,,1-я Дубровская улица,6А с2,1
4134,196889679,,Библиотечная улица,29,5
4135,196889682,,улица Талалихина,20 с1А,4
4136,197178607,,,,1
4137,197880126,,Солдатский переулок,8А,2
4138,197880129,,Солдатский переулок,8А с1,1
4139,197881178,,Госпитальная площадь,2 к28,7
4140,197881180,,Госпитальная площадь,2 к29,2
4141,199353598,,Солдатский переулок,26,1
4142,200011697,,Бауманская улица,20 с2,4
4143,200658407,,,,3
4144,202630001,,Новорязанская улица,29 с4,1
4145,202858527,,Гончарная улица,25 с2,1
4146,203247864,,улица Семёновский Вал,10Б,1
4147,203247866,,улица Семёновский Вал,10А,2
4148,203247867,,Золотая улица,13,1
4149,204635285,,проспект Будённого,14,4
4150,207277660,,Юрьевский переулок,13А с3,1
4151,207421756,,Динамовская улица,4,9
4152,207421757,,Воронцовская улица,48,5
4153,208422186,,,,2
4154,208422188,,Кирпичная улица,15,5
4155,208422190,,Кирпичная улица,15 с1,5
4156,209181173,,проспект Будённого,26 к2,15
4157,209181175,,улица Буракова,1 с3,2
4158,209447981,,Малый Казённый переулок,5А с20,1
4159,214676838,,3-й Новый переулок,5А с2,1
4160,214676842,,Комсомольская площадь,1 с10,3
4161,215041568,,Боровая улица,3 к1,8
4162,215789048,,Перовская улица,52А,3
4163,215789055,,,,1
4164,215789058,,,,1
4165,215792773,,Перовская улица,42Б,4
4166,215792777,,,,1
4167,215792778,,,,1
4168,215792780,,,,1
4169,215792782,,,,1
4170,215792784,,,,1
4171,215792787,,,,1
4172,215792788,,,,1
4173,215792790,,,,1
4174,215792792,,,,1
4175,215792793,,,,1
4176,215792794,,,,1
4177,215792796,,,,1
4178,215794938,,Перовская улица,50 к1,14
4179,215794940,,,,1
4180,216024132,,,,1
4181,216024133,,,,1
4182,216024134,,,,1
4183,216024135,,,,1
4184,216024136,,,,1
4185,216028700,,Перовская улица,46А,1
4186,216065783,,1-я Владимирская улица,34 к1,14
4187,216065784,,1-я Владимирская улица,34 к2,12
4188,216065785,,1-я Владимирская улица,34 к3,12
4189,216065794,,,,1
4190,217146291,,,,1
4191,217146298,,Кусковская улица,18Б с1,1
4192,218369973,,Мельницкий переулок,1,5
4193,218420225,,Костомаровский переулок,3 с1,5
4194,218420228,,,,4
4195,218420229,,2-й Сыромятнический переулок,1,9
4196,218420230,Москва,Костомаровский переулок,11 с1,2
4197,219702741,,Верхняя Красносельская улица,30,4
4198,220174118,,Новорязанская улица,28 с1,4
4199,220488241,,шоссе Энтузиастов,31Д,2
4200,220488242,,,,1
4201,220488243,,,,1
4202,222801555,,,,1
4203,222802077,,,,1
4204,222802078,,Гороховский переулок,12 с4,2
4205,223050581,,Международная улица,27,5
4206,223098905,,,,2
4207,223319884,,Международная улица,25,5
4208,223505532,,Школьная улица,31,2
4209,223510869,Москва,Рабочая улица,30 с3,3
4210,224035032,,Спартаковская улица,16/15 с3,4
4211,224035033,,Нижняя Красносельская улица,35 с64,10
4212,224035037,,Ольховская улица,14 с5,2
4213,224035038,,Бауманская улица,16 с1,7
4214,224035047,,Нижняя Красносельская улица,35 с59,6
4215,224035095,,Спартаковская площадь,10 с3,4
4216,227175774,Москва,2-я Кабельная улица,4,7
4217,227175775,Москва,2-я Кабельная улица,10,5
4218,229337544,,Шепелюгинская улица,5 к1 с3,1
4219,231422212,Москва,Нижегородская улица,16,1
4220,231422975,,Нижегородская улица,8,2
4221,231929581,,улица Покровка,50/2 с17,5
4222,232164802,,улица Золоторожский Вал,11 с1,2
4223,232638591,,улица Земляной Вал,60,4
4224,232638592,,улица Земляной Вал,64/17,2
4225,232638595,,улица Земляной Вал,66/20,5
4226,232638596,,улица Земляной Вал,68 с1,2
4227,232638598,,Николоямская улица,26 с1,2
4228,232638599,,,,2
4229,232818584,,улица Фридриха Энгельса,47,2
4230,232818585,,,,2
4231,233263475,Москва,Авиамоторная улица,41Б,3
4232,233263479,,Авиамоторная улица,41,3
4233,233931686,,Авиамоторная улица,12,12
4234,235050072,Москва,проезд Энтузиастов,19 с51,1
4235,235050073,Москва,проезд Энтузиастов,19 с53,1
4236,236384364,,Бауманская улица,27,9
4237,236384637,,Бакунинская улица,13 с5,1
4238,236384638,,Бакунинская улица,7 с3,1
4239,239570677,Москва,Верхняя Радищевская улица,9А с2,2
4240,241751682,,Крутицкая улица,17 с10,1
4241,241751688,,Крутицкая улица,8,1
4242,241751689,,Крутицкая улица,17 с9,1
4243,241751690,Москва,Крутицкая улица,11,2
4244,241751693,,улица Золоторожский Вал,22,5
4245,241751698,,Крутицкая улица,13,2
4246,241751701,,Верхний Золоторожский переулок,5 с3,5
4247,241751702,,,,2
4248,241752897,,,,1
4249,241752899,,Андроновское шоссе,7 с8,2
4250,241951609,,Юрьевская улица,12/1 с4,2
4251,241953583,,,,4
4252,241953586,,,,2
4253,241980978,,улица Пруд-Ключики,12А,12
4254,241981499,,Андроновское шоссе,22Б,3
4255,242472229,,Самокатная улица,4 с1,3
4256,242472232,,Самокатная улица,4 с15,1
4257,242472233,,Золоторожский проезд,2 к1,3
4258,242472240,,Самокатная улица,4 с10,2
4259,242682017,,Крутицкая улица,4 с3,2
4260,243260960,Москва,Гороховский переулок,4,1
4261,243848690,Москва,Таганская улица,13 с3,2
4262,243848693,Москва,Таганская улица,15 с1,2
4263,243848695,Москва,Таганская улица,15 с2,8
4264,243848698,Москва,Таганская улица,17,2
4265,243848720,Москва,Товарищеский переулок,4 с5,3
4266,243848721,Москва,Таганская улица,13 с2,2
4267,243848722,Москва,Товарищеский переулок,4 с4,3
4268,244038564,,Госпитальная площадь,16,4
4269,244038566,,Госпитальная площадь,1/10,2
4270,244038567,,,,1
4271,244038568,,1-й Краснокурсантский проезд,3/5 к5,2
4272,244466589,,Новорогожская улица,15,3
4273,244467129,Москва,Средняя Калитниковская улица,15,9
4274,244467131,Москва,Большая Калитниковская улица,34/3 с1,2
4275,244823365,,Международная улица,23,5
4276,246374655,,Наставнический переулок,18/11 с4А,1
4277,246804402,Москва,Электродная улица,2 с1,4
4278,246804405,Москва,Электродная улица,2 с4,1
4279,246804408,,шоссе Энтузиастов,46 с8,2
4280,246804411,,,,1
4281,246804413,Москва,Электродная улица,2 с3,3
4282,246804415,,шоссе Энтузиастов,46 с7,1
4283,246804417,,Электродная улица,2 с2,1
4284,246804421,,,,1
4285,246804423,,,,1
4286,246804425,Москва,Электродная улица,2 с5,1
4287,246804427,,шоссе Энтузиастов,46 с11,2
4288,246804429,,Электродная улица,2 с1А,4
4289,248200765,Москва,улица Рогожский Посёлок,29 с13,1
4290,249165027,Москва,Качалинская улица,7,12
4291,249167733,Москва,улица Талалихина,2/1 с8,1
4292,249167735,Москва,улица Талалихина,12 с7,2
4293,249169573,Москва,улица Талалихина,7,3
4294,249169575,Москва,Большая Калитниковская улица,34/3 с2,5
4295,249172397,Москва,Нижегородская улица,32 с5,3
4296,249172402,Москва,Нижегородская улица,32 с15,7
4297,249176149,Москва,Абельмановская улица,4А,1
4298,249556236,Москва,Таганская улица,58 с12,5
4299,250567165,,Николоямская улица,58,2
4300,251117771,,улица Станиславского,25 с2,2
4301,251333842,Москва,улица Земляной Вал,56 с4,2
4302,252730611,,Новоспасский переулок,9,7
4303,256389830,,Зелёный проспект,1 с1,1
4304,256389831,,Зелёный проспект,1 с3,1
4305,257074063,,улица Рогожский Вал,5 с1,1
4306,257074064,,улица Рогожский Вал,5 с4,1
4307,257074065,,улица Рогожский Вал,5 с9,1
4308,260324520,Москва,Нижняя Сыромятническая улица,,1
4309,261251444,,улица Земляной Вал,8,6
4310,263412008,,Нижний Сусальный переулок,,1
4311,263688035,,улица Радио,2,2
4312,265898500,,Верхняя Радищевская улица,11 с3,1
4313,265898502,,улица Высоцкого,2,3
4314,265898504,,улица Высоцкого,4,12
4315,267053204,,,,1
4316,267053212,,Боровая улица,3 с21,1
4317,267053214,,Боровая улица,3 с22,4
4318,267053215,,Боровая улица,3 с1,1
4319,267053217,,,,1
4320,270177904,Москва,шоссе Энтузиастов,5 с3,5
4321,270469356,Москва,шоссе Энтузиастов,5 с1,7
4322,270646001,,Международная улица,10 с4,4
4323,270646007,,Международная улица,21,5
4324,271070248,,Сибирский проезд,2/26,5
4325,272728846,,улица Сергия Радонежского,8 с2,1
4326,273487184,,1-я улица Энтузиастов,12,1
4327,273487187,,,,1
4328,273487190,,1-я улица Энтузиастов,15 с1,6
4329,273487191,,1-я улица Энтузиастов,6 с9,1
4330,273487192,,1-я улица Энтузиастов,12 с1,2
4331,273487195,,1-я улица Энтузиастов,14,1
4332,273489224,,2-я улица Энтузиастов,5 к18,3
4333,273490652,,2-я улица Энтузиастов,5 к34,1
4334,274023677,,Большая Калитниковская улица,44 с8,2
4335,275010136,,улица Сергия Радонежского,15-17 с15,2
4336,275010138,,улица Золоторожский Вал,38А/15 с1,2
4337,276982433,Москва,2-я улица Энтузиастов,5,1
4338,276982434,,2-я улица Энтузиастов,5 с31П,1
4339,276982438,,2-я улица Энтузиастов,5 к37,1
4340,276982441,,,,1
4341,276982443,,2-я улица Энтузиастов,5 к21,1
4342,276982444,,2-я улица Энтузиастов,5 к33,1
4343,281125905,,улица Рогожский Вал,3,8
4344,283579906,,улица Казакова,8 с2,4
4345,284603550,,Верхняя Радищевская улица,16 с2,3
4346,288743725,,,,4
4347,289536920,,шоссе Энтузиастов,56 с32,4
4348,289536923,,шоссе Энтузиастов,56,4
4349,290274250,,улица Станиславского,15,2
4350,290324334,,улица Станиславского,21 с22,1
4351,290324355,,Николоямской тупик,3 с1,2
4352,292478609,Москва,Таганская улица,36 с1,1
4353,293931876,,улица Сергия Радонежского,29-31 с4,2
4354,293931877,Москва,Хлебников переулок,4 с2,2
4355,294051360,Москва,улица Большие Каменщики,3 с2,3
4356,294136323,,улица Кожевнический Вражек,7 с6,1
4357,294167484,,улица Кожевнический Вражек,3А,2
4358,294813165,,Барашёвский переулок,12,3
4359,296564288,,улица Золоторожский Вал,11,3
4360,296564289,,,,5
4361,296564290,,улица Золоторожский Вал,4А с6,1
4362,296659780,,Большой Дровяной переулок,7/9 с2,4
4363,296659781,,Известковый переулок,3,7
4364,296659783,,Известковый переулок,7 с1,3
4365,296659785,,Известковый переулок,5 с1,5
4366,296887936,,улица Александра Солженицына,5 с2,3
4367,296887975,,,,1
4368,296888417,,улица Станиславского,11,3
4369,296888419,,улица Станиславского,11,1
4370,296889187,,,,1
4371,296889188,,Пестовский переулок,2,2
4372,296889540,,улица Станиславского,21 с16,1
4373,296889544,,Николоямская улица,53 с1,2
4374,296890528,,Пестовский переулок,10 с1,2
4375,296891063,,,,6
4376,296891262,Москва,Таганская улица,32/1 с17,3
4377,296891263,,улица Александра Солженицына,10 с4,2
4378,296891264,,улица Александра Солженицына,12 с5,2
4379,296891266,,улица Александра Солженицына,16 с1,2
4380,296891267,Москва,Большой Факельный переулок,18 с1,3
4381,296891268,Москва,Большой Факельный переулок,18 с2,2
4382,296891269,Москва,Таганская улица,19,2
4383,296891270,Москва,Таганская улица,19,2
4384,296891271,Москва,Таганская улица,21,2
4385,296891272,Москва,Таганская улица,23,2
4386,296891273,Москва,Таганская улица,32/1 с9,4
4387,296891274,Москва,улица Александра Солженицына,4 с3,2
4388,296891275,,Большой Факельный переулок,8 с2,1
4389,296891277,Москва,Таганская улица,17-23,12
4390,296891278,Москва,Большой Факельный переулок,12,1
4391,296891294,,,,1
4392,296891717,,улица Станиславского,22 с2,3
4393,296891718,,Николоямская улица,62,3
4394,296891719,,улица Александра Солженицына,31 с2,2
4395,296891720,,улица Станиславского,20 с2,2
4396,296892716,,Николоямский переулок,2,14
4397,296894492,,Товарищеский переулок,31 с1,2
4398,296894493,Москва,улица Александра Солженицына,34 с6,1
4399,296894495,,улица Александра Солженицына,29/18,3
4400,296899006,,Николоямская улица,15 с2,3
4401,296901438,,Николоямская улица,12,2
4402,296927478,Москва,Николоямская улица,29 с3,1
4403,296927498,,,,1
4404,296927499,,,,1
4405,296934700,,,,1
4406,296979518,Москва,Николоямская улица,24 с1,2
4407,296987646,,,,1
4408,296987649,,Николоямский переулок,5 с2,2
4409,296987650,,,,1
4410,296992553,,Николоямская улица,51 с4,1
4411,297022249,,улица Александра Солженицына,33 с1,3
4412,297031505,,улица Станиславского,20 с1,2
4413,297086705,,Тетеринский переулок,12,4
4414,297086886,,Тетеринский переулок,18,2
4415,297086887,,,,4
4416,297087333,,улица Земляной Вал,68 с2,1
4417,297087334,,улица Земляной Вал,72,2
4418,297087338,,улица Земляной Вал,68/18 с5,4
4419,297113722,,,,1
4420,297113723,,,,1
4421,297113724,,,,1
4422,297113725,,,,1
4423,297113726,,,,1
4424,297176151,,Средний Золоторожский переулок,17,2
4425,297179087,,Волочаевская улица,15 к1,5
4426,297179088,,Волочаевская улица,40 с2,3
4427,297180143,,Самокатная улица,3/8 с2,2
4428,297317347,,Бауманская улица,57Б с1,1
4429,297317348,,Бауманская улица,57Б с1,3
4430,298061326,,,,1
4431,298061327,,,,1
4432,298061332,,,,1
4433,298061333,,,,1
4434,298191677,,Нижний Таганский тупик,11 с2,3
4435,300381540,Москва,Кожевническая улица,19 с6,2
4436,300933451,Москва,Семёновская набережная,3/1 к1,5
4437,300978379,,,,7
4438,300978380,,улица Плеханова,6 к25,5
4439,300978381,,,,3
4440,300978382,,улица Плеханова,6 к30,2
4441,300978383,,улица Плеханова,6 к12,4
4442,301354602,,улица Плеханова,6 к6,1
4443,301354604,,улица Плеханова,6 к32,3
4444,301354608,,,,4
4445,301354610,,улица Плеханова,6 к10,2
4446,301354613,,улица Плеханова,6 к4,1
4447,301354614,,улица Плеханова,6 к8,2
4448,301689665,,,,1
4449,301689677,,,,1
4450,301689702,,,,2
4451,301689709,,улица Плеханова,8,1
4452,301689716,,,,3
4453,301695237,,Электродная улица,2 с7,5
4454,301819319,,Электродная улица,14 с2,2
4455,301819329,,Электродная улица,14 с1,1
4456,301819344,,Электродная улица,12 с1,6
4457,301821519,,улица Плеханова,11,4
4458,301821521,,улица Плеханова,13 с3,2
4459,301824508,,,,2
4460,301824551,,улица Плеханова,9,4
4461,301824558,,1-я Владимирская улица,20А,2
4462,301824578,,1-я Владимирская улица,18 к5,9
4463,301824594,,2-й проезд Перова Поля,9 с7,3
4464,301824599,,2-й проезд Перова Поля,7,2
4465,301824616,,2-й проезд Перова Поля,9 с2,4
4466,303503115,,Таможенный проезд,6 с3,3
4467,303537080,,Аптекарский переулок,3/22,8
4468,303537085,,Доброслободская улица,7/1,2
4469,303537103,,Доброслободская улица,5 с3,1
4470,303537105,,,,1
4471,303537106,,Доброслободская улица,5 с2,1
4472,303537107,,,,1
4473,303537603,Москва,Плетешковский переулок,5/3 с4,2
4474,303593168,,улица Фридриха Энгельса,56,3
4475,303669814,,Бакунинская улица,72 с1,1
4476,303930518,,улица Фридриха Энгельса,58 с3,2
4477,304044462,,улица Фридриха Энгельса,23,2
4478,304044794,,улица Фридриха Энгельса,23 к4,2
4479,304048154,,улица Фридриха Энгельса,27,2
4480,305258160,,шоссе Энтузиастов,23 к5,2
4481,305258161,,шоссе Энтузиастов,23 к42,1
4482,305258162,,шоссе Энтузиастов,23 к13,2
4483,305258163,,,,1
4484,305258173,,проезд Энтузиастов,19 с26,2
4485,305258174,,,,1
4486,305258175,,шоссе Энтузиастов,23 с18,2
4487,305258177,,,,3
4488,305258180,Москва,проезд Энтузиастов,19 с108,1
4489,305258181,,шоссе Энтузиастов,23 к32,1
4490,305258185,,проезд Энтузиастов,19 с34,2
4491,305258186,,проезд Энтузиастов,19 с4,1
4492,305258187,Москва,проезд Энтузиастов,19 с13,1
4493,305258188,,шоссе Энтузиастов,23 к28,1
4494,305258189,,проезд Энтузиастов,19 с110,2
4495,305258190,,шоссе Энтузиастов,23 с38,2
4496,305258191,,шоссе Энтузиастов,23 с31,1
4497,305258194,,,,3
4498,305258200,,шоссе Энтузиастов,23 с28А,1
4499,305258201,,шоссе Энтузиастов,23 к16,1
4500,305258202,,,,2
4501,305258203,,шоссе Энтузиастов,23 к14,4
4502,305258205,Москва,проезд Энтузиастов,19 с6,1
4503,305258210,,шоссе Энтузиастов,23 с37,1
4504,305258212,,шоссе Энтузиастов,23 с43,1
4505,305258213,,шоссе Энтузиастов,23 к46,1
4506,305258214,,шоссе Энтузиастов,23 с44,2
4507,305258217,,шоссе Энтузиастов,23 с26,3
4508,305258218,,проезд Энтузиастов,19 к21,1
4509,305258220,,шоссе Энтузиастов,23 к64,2
4510,306101946,,,,1
4511,306103825,,Спартаковская улица,2А,5
4512,306103827,,,,1
4513,306103838,,,,1
4514,306103839,,Спартаковская улица,2 к2,2
4515,306475462,,Бауманская улица,36 с2,2
4516,306475463,,Бауманская улица,36 с2,2
4517,306482625,,Бауманская улица,40 с2,2
4518,306486594,Москва,Таганская улица,58 с5,1
4519,307406360,,2-я улица Измайловского Зверинца,2А,2
4520,307410714,,Перовское шоссе,27,2
4521,307882975,,1-й Казанский просек,10,2
4522,309473784,,Доброслободская улица,10 с3,4
4523,309473785,,Старая Басманная улица,38/2 с3,8
4524,309473786,,Аптекарский переулок,4,6
4525,309473787,,Плетешковский переулок,4,4
4526,309473788,,Аптекарский переулок,4 с1,4
4527,309473790,,Спартаковская улица,6,10
4528,309473837,,,,1
4529,309473839,,,,1
4530,309473840,,,,1
4531,309473842,,,,1
4532,309473843,,,,1
4533,309473844,,,,1
4534,309694947,,Токмаков переулок,21/2с1,2
4535,309694948,,Токмаков переулок,21/2 с2,1
4536,310341511,,,,2
4537,310343705,Москва,Большая Почтовая улица,34 с6,3
4538,310390037,,Плетешковский переулок,3А,5
4539,310390038,,Плетешковский переулок,3А с1А,5
4540,310390039,,Спартаковская улица,4 с1,3
4541,310390040,,Спартаковская улица,6,11
4542,310390041,Москва,Спартаковская улица,8,2
4543,310390061,,,,1
4544,310396123,,Спартаковская улица,21,3
4545,310396133,,,,3
4546,310396134,,,,3
4547,310401965,,Бакунинская улица,15,2
4548,310401995,,Спартаковская площадь,16/15 с18,1
4549,310402002,,Бауманская улица,20 с3,3
4550,310402005,,,,2
4551,310402007,,,,4
4552,310402008,,Спартаковский переулок,26 с5,2
4553,310402009,,,,1
4554,310402018,,,14 с2,4
4555,310402023,,Бауманская улица,23 с2,1
4556,310559505,,Энергетическая улица,2 к2,12
4557,311375928,,Зелёный проспект,5/12,3
4558,311375929,,Зелёный проспект,5/12 с1,4
4559,313608561,,Школьная улица,26-42 с1,2
4560,313987111,,,,1
4561,313987112,,,,1
4562,314447260,,улица Покровка,48 с2,1
4563,314569494,,улица Машкова,28/20 с2,4
4564,314569507,,,,1
4565,314574857,,улица Земляной Вал,12/7 с3,1
4566,315055125,,,,2
4567,316203765,,Наставнический переулок,13-15 с1,2
4568,316203767,,Наставнический переулок,13-15 с3,2
4569,317757899,,,,1
4570,319712246,,Краснопрудная улица,3 с3,6
4571,320168853,,Смирновская улица,25 с3,3
4572,321977225,Москва,Нижняя Сыромятническая улица,10 с23,1
4573,322142536,,Спартаковская улица,2 к4,2
4574,322142537,,Новая Басманная улица,27 с2,1
4575,322142538,,Новорязанская улица,28 с2,1
4576,322442559,,Кусковская улица,18Б,1
4577,326002800,,,,1
4578,328664048,,,,1
4579,328840675,,,,1
4580,328840685,,,,1
4581,328840687,,,,1
4582,328840691,,,,1
4583,328840710,,,,1
4584,328840718,,,,1
4585,328840733,,,,1
4586,332130531,Москва,Воронцовская улица,23,3
4587,332850940,,,,1
