index,id,levels,lat,lon
13562,43684868,2,55.7365785,37.6531736
13563,43684868,2,55.7366277,37.6531307
13564,43684868,2,55.7366666,37.6532713
13565,43684868,2,55.7366209,37.6533112
13566,43684868,2,55.7366265,37.6533313
13567,43684868,2,55.7365801,37.6533718
13568,43684868,2,55.7365865,37.653395
13569,43684868,2,55.7365113,37.6534607
13570,43684868,2,55.7365345,37.6535443
13571,43684868,2,55.7364432,37.6536241
13572,43684868,2,55.7364618,37.6536912
13573,43684868,2,55.736366,37.6537749
13574,43684868,2,55.7363881,37.6538549
13575,43684868,2,55.7363276,37.6539077
13576,43684868,2,55.7362895,37.6537701
13577,43684868,2,55.736243,37.6538108
13578,43684868,2,55.7362046,37.6536722
13579,43684868,2,55.7362526,37.6536302
13580,43684868,2,55.736234,37.653563
13581,43684868,2,55.7363088,37.6534977
13582,43684868,2,55.7362675,37.6533487
13583,43684868,2,55.7363162,37.6533062
13584,43684868,2,55.7362993,37.6532452
13585,43684868,2,55.736369,37.6531843
13586,43684868,2,55.7363265,37.6530307
13587,43684868,2,55.7363789,37.6529849
13588,43684868,2,55.7363602,37.6529174
13589,43684868,2,55.7364122,37.6528719
13590,43684869,14,55.7362061,37.6539452
13591,43684869,14,55.7362611,37.6541377
13592,43684869,14,55.7362159,37.6541783
13593,43684869,14,55.7362341,37.6542418
13594,43684869,14,55.7361364,37.6543297
13595,43684869,14,55.7361591,37.6544091
13596,43684869,14,55.7360452,37.6545117
13597,43684869,14,55.7360362,37.6544801
13598,43684869,14,55.7360176,37.6544968
13599,43684869,14,55.7359773,37.6543558
13600,43684869,14,55.7360772,37.6542657
13601,43684869,14,55.736031,37.6541038
13602,43684869,14,55.7361203,37.6540233
13603,43684869,14,55.7361201,37.6540227
13604,43684869,14,55.7362061,37.6539452
13605,43684896,14,55.7371361,37.6518809
13606,43684896,14,55.7371482,37.6519287
13607,43684896,14,55.7371791,37.6520506
13608,43684896,14,55.73719,37.6520936
13609,43684896,14,55.7372173,37.6520718
13610,43684896,14,55.7372396,37.6521598
13611,43684896,14,55.7372726,37.6521334
13612,43684896,14,55.7373031,37.6522539
13613,43684896,14,55.7372399,37.6523044
13614,43684896,14,55.7371557,37.6523719
13615,43684896,14,55.7371166,37.6522182
13616,43684896,14,55.7370771,37.6522499
13617,43684896,14,55.7370573,37.6521718
13618,43684896,14,55.7370484,37.6521789
13619,43684896,14,55.7370159,37.6520511
13620,43684896,14,55.7370004,37.6519902
13621,43684896,14,55.7370475,37.6519523
13622,43684896,14,55.7370514,37.6519673
13623,43684896,14,55.7370732,37.6519498
13624,43684896,14,55.7370693,37.6519344
13625,43684896,14,55.7371011,37.6519088
13626,43684896,14,55.7371361,37.6518809
13627,43684898,9,55.7385853,37.6518347
13628,43684898,9,55.7386643,37.652031
13629,43684898,9,55.73859,37.6521253
13630,43684898,9,55.7385106,37.6522261
13631,43684898,9,55.7384902,37.6521753
13632,43684898,9,55.738328,37.6523813
13633,43684898,9,55.7383452,37.6524241
13634,43684898,9,55.7382884,37.6524962
13635,43684898,9,55.7382338,37.6525655
13636,43684898,9,55.738158,37.6523772
13637,43684898,9,55.7385853,37.6518347
13638,43684899,5,55.7388764,37.6521679
13639,43684899,5,55.7388383,37.6522163
13640,43684899,5,55.7388136,37.6521548
13641,43684899,5,55.7387478,37.6522384
13642,43684899,5,55.7386643,37.652031
13643,43684899,5,55.7385853,37.6518347
13644,43684899,5,55.73861,37.6518034
13645,43684899,5,55.73864,37.651878
13646,43684899,5,55.7386613,37.651851
13647,43684899,5,55.7386899,37.6519221
13648,43684899,5,55.7387117,37.6518944
13649,43684899,5,55.7387403,37.6519657
13650,43684899,5,55.7387478,37.6519562
13651,43684899,5,55.738762,37.6519382
13652,43684899,5,55.7388048,37.6520446
13653,43684899,5,55.7388212,37.6520239
13654,43684899,5,55.7388471,37.6520883
13655,43684899,5,55.7388713,37.6520576
13656,43684899,5,55.7388787,37.6520761
13657,43684899,5,55.7389475,37.651991
13658,43684899,5,55.7389747,37.6520106
13659,43684899,5,55.7394234,37.6523336
13660,43684899,5,55.7394302,37.652343
13661,43684899,5,55.7394361,37.6523552
13662,43684899,5,55.7394398,37.6523676
13663,43684899,5,55.7394414,37.6523812
13664,43684899,5,55.739441,37.6523952
13665,43684899,5,55.7394384,37.6524085
13666,43684899,5,55.7394339,37.65242
13667,43684899,5,55.7394278,37.6524289
13668,43684899,5,55.7392069,37.6526518
13669,43684899,5,55.7392145,37.652685
13670,43684899,5,55.7391528,37.6527385
13671,43684899,5,55.7391447,37.6527121
13672,43684899,5,55.7390926,37.6525229
13673,43684899,5,55.7390776,37.6524681
13674,43684899,5,55.7391185,37.6524326
13675,43684899,5,55.739112,37.6524092
13676,43684899,5,55.7391036,37.6523865
13677,43684899,5,55.7391084,37.6523657
13678,43684899,5,55.7391126,37.6523474
13679,43684899,5,55.7390522,37.652304
13680,43684899,5,55.7390461,37.6523305
13681,43684899,5,55.7390276,37.6523172
13682,43684899,5,55.7390233,37.6523364
13683,43684899,5,55.7390068,37.6523245
13684,43684899,5,55.7389939,37.6523153
13685,43684899,5,55.7389995,37.6522909
13686,43684899,5,55.7389825,37.6522786
13687,43684899,5,55.7389892,37.6522491
13688,43684899,5,55.7389285,37.6522054
13689,43684899,5,55.7388764,37.6521679
13690,44158269,1,55.7433692,37.6746199
13691,44158269,1,55.7429628,37.6746493
13692,44158269,1,55.7429687,37.6749062
13693,44158269,1,55.7433751,37.6748767
13694,44158269,1,55.7433692,37.6746199
13695,44158270,2,55.7428247,37.6740685
13696,44158270,2,55.7426256,37.6741041
13697,44158270,2,55.7426435,37.6744208
13698,44158270,2,55.7426692,37.6748741
13699,44158270,2,55.7426747,37.6749718
13700,44158270,2,55.7428738,37.6749362
13701,44158270,2,55.7428247,37.6740685
13702,44158271,4,55.7395633,37.6742483
13703,44158271,4,55.7395259,37.6744362
13704,44158271,4,55.7394301,37.674376
13705,44158271,4,55.7393951,37.6745516
13706,44158271,4,55.7392818,37.6744803
13707,44158271,4,55.7393542,37.6741168
13708,44158271,4,55.7395633,37.6742483
13709,44158272,8,55.7392964,37.6757189
13710,44158272,8,55.7390891,37.6756499
13711,44158272,8,55.7392079,37.6745246
13712,44158272,8,55.7393274,37.6745644
13713,44158272,8,55.7392362,37.6754283
13714,44158272,8,55.739324,37.6754576
13715,44158272,8,55.7392964,37.6757189
13716,44158274,16,55.7429452,37.6686165
13717,44158274,16,55.7429512,37.6686933
13718,44158274,16,55.742988,37.6686842
13719,44158274,16,55.7430083,37.6689413
13720,44158274,16,55.7429716,37.6689505
13721,44158274,16,55.7429775,37.6690259
13722,44158274,16,55.7428312,37.6690623
13723,44158274,16,55.7428252,37.6689865
13724,44158274,16,55.742786,37.6689963
13725,44158274,16,55.7427657,37.6687392
13726,44158274,16,55.7428049,37.6687294
13727,44158274,16,55.7427989,37.668653
13728,44158274,16,55.742872,37.6686348
13729,44158274,16,55.7429452,37.6686165
13730,44158276,1,55.7430543,37.6694738
13731,44158276,1,55.7429317,37.6695039
13732,44158276,1,55.7429474,37.6697057
13733,44158276,1,55.74307,37.6696756
13734,44158276,1,55.7430543,37.6694738
13735,44158277,1,55.7423699,37.6692031
13736,44158277,1,55.7422475,37.6692382
13737,44158277,1,55.7422659,37.6694408
13738,44158277,1,55.7423883,37.6694057
13739,44158277,1,55.7423699,37.6692031
13740,44158280,12,55.7409856,37.670484
13741,44158280,12,55.7416968,37.670316
13742,44158280,12,55.7416929,37.6702635
13743,44158280,12,55.7423875,37.6700994
13744,44158280,12,55.7423828,37.6700362
13745,44158280,12,55.7430858,37.6698701
13746,44158280,12,55.743103,37.6700994
13747,44158280,12,55.7428863,37.6701506
13748,44158280,12,55.7426067,37.6702166
13749,44158280,12,55.7424145,37.670262
13750,44158280,12,55.7424214,37.6703538
13751,44158280,12,55.742192,37.670408
13752,44158280,12,55.7419063,37.6704755
13753,44158280,12,55.7417106,37.6705217
13754,44158280,12,55.7417127,37.6705498
13755,44158280,12,55.7414883,37.6706027
13756,44158280,12,55.7411994,37.6706711
13757,44158280,12,55.7410031,37.6707174
13758,44158280,12,55.7409856,37.670484
13759,44158281,6,55.7451512,37.6686137
13760,44158281,6,55.744934,37.6686689
13761,44158281,6,55.744937,37.6687058
13762,44158281,6,55.7445226,37.668811
13763,44158281,6,55.744526,37.6688534
13764,44158281,6,55.7444135,37.6688819
13765,44158281,6,55.7444374,37.6691786
13766,44158281,6,55.7444857,37.6691664
13767,44158281,6,55.7445612,37.6701044
13768,44158281,6,55.7447049,37.670068
13769,44158281,6,55.7447094,37.6701247
13770,44158281,6,55.7451289,37.6700181
13771,44158281,6,55.7452421,37.6699894
13772,44158281,6,55.7452072,37.6695556
13773,44158281,6,55.7451861,37.6695609
13774,44158281,6,55.7451459,37.6690611
13775,44158281,6,55.7451863,37.6690508
13776,44158281,6,55.7451512,37.6686137
13777,44158283,4,55.7459846,37.6697475
13778,44158283,4,55.7459907,37.6698281
13779,44158283,4,55.7456007,37.6699211
13780,44158283,4,55.7455573,37.6693463
13781,44158283,4,55.7455921,37.669338
13782,44158283,4,55.7455739,37.669097
13783,44158283,4,55.7456228,37.6690853
13784,44158283,4,55.74562,37.669048
13785,44158283,4,55.7458847,37.6689849
13786,44158283,4,55.7458765,37.6688771
13787,44158283,4,55.7459401,37.6688619
13788,44158283,4,55.7459037,37.66838
13789,44158283,4,55.7459697,37.6683643
13790,44158283,4,55.74598,37.6685008
13791,44158283,4,55.7460539,37.6684832
13792,44158283,4,55.7461193,37.669349
13793,44158283,4,55.7460685,37.6693611
13794,44158283,4,55.7460795,37.6695066
13795,44158283,4,55.7460863,37.6695074
13796,44158283,4,55.7460987,37.6695126
13797,44158283,4,55.7461169,37.6695262
13798,44158283,4,55.7461317,37.6695409
13799,44158283,4,55.7461452,37.6695587
13800,44158283,4,55.746157,37.6695796
13801,44158283,4,55.7461676,37.6695985
13802,44158283,4,55.7461782,37.6696236
13803,44158283,4,55.7461859,37.669653
13804,44158283,4,55.7461911,37.6696971
13805,44158283,4,55.7460957,37.669721
13806,44158283,4,55.7459846,37.6697475
13807,44158284,10,55.7458066,37.6709135
13808,44158284,10,55.7458615,37.6709036
13809,44158284,10,55.7458584,37.6708494
13810,44158284,10,55.745895,37.6708428
13811,44158284,10,55.7458968,37.6708733
13812,44158284,10,55.7459218,37.6708688
13813,44158284,10,55.7459201,37.6708397
13814,44158284,10,55.7459392,37.6708365
13815,44158284,10,55.7459744,37.6708299
13816,44158284,10,55.7459762,37.6708604
13817,44158284,10,55.7460036,37.6708554
13818,44158284,10,55.746002,37.6708265
13819,44158284,10,55.7460395,37.6708198
13820,44158284,10,55.7460425,37.6708723
13821,44158284,10,55.7460943,37.670863
13822,44158284,10,55.7460914,37.670812
13823,44158284,10,55.7461526,37.670801
13824,44158284,10,55.7461569,37.6708757
13825,44158284,10,55.746233,37.6708619
13826,44158284,10,55.7462402,37.6709866
13827,44158284,10,55.7462819,37.670979
13828,44158284,10,55.7462889,37.6711019
13829,44158284,10,55.7462607,37.671107
13830,44158284,10,55.7462653,37.6711879
13831,44158284,10,55.7462958,37.6711824
13832,44158284,10,55.7463006,37.6712658
13833,44158284,10,55.7462878,37.6712681
13834,44158284,10,55.7462899,37.6713042
13835,44158284,10,55.7463016,37.6713021
13836,44158284,10,55.7463075,37.6714069
13837,44158284,10,55.7462957,37.6714091
13838,44158284,10,55.7462978,37.6714458
13839,44158284,10,55.7463086,37.6714438
13840,44158284,10,55.7463126,37.671514
13841,44158284,10,55.7462879,37.6715184
13842,44158284,10,55.7462989,37.6717097
13843,44158284,10,55.7463311,37.6717039
13844,44158284,10,55.7463351,37.6717743
13845,44158284,10,55.7463207,37.6717769
13846,44158284,10,55.7463229,37.671816
13847,44158284,10,55.7463363,37.6718136
13848,44158284,10,55.7463425,37.6719214
13849,44158284,10,55.7463285,37.6719239
13850,44158284,10,55.7463307,37.6719623
13851,44158284,10,55.7463436,37.67196
13852,44158284,10,55.7463479,37.6720364
13853,44158284,10,55.74632,37.6720414
13854,44158284,10,55.7463255,37.6721389
13855,44158284,10,55.7462973,37.672144
13856,44158284,10,55.7462554,37.6721516
13857,44158284,10,55.7462471,37.6720061
13858,44158284,10,55.7462328,37.6720086
13859,44158284,10,55.746226,37.6718881
13860,44158284,10,55.7462191,37.6717676
13861,44158284,10,55.7462316,37.6717653
13862,44158284,10,55.746216,37.6714925
13863,44158284,10,55.746202,37.671495
13864,44158284,10,55.746195,37.6713717
13865,44158284,10,55.7461879,37.6712484
13866,44158284,10,55.7462022,37.6712459
13867,44158284,10,55.7461899,37.6710297
13868,44158284,10,55.7461868,37.6709756
13869,44158284,10,55.7460286,37.6710042
13870,44158284,10,55.74603,37.6710273
13871,44158284,10,55.745991,37.6710344
13872,44158284,10,55.745952,37.6710414
13873,44158284,10,55.7458946,37.6710518
13874,44158284,10,55.7458933,37.6710291
13875,44158284,10,55.745814,37.6710434
13876,44158284,10,55.7458066,37.6709135
13877,44158285,10,55.7461134,37.6730337
13878,44158285,10,55.7463519,37.6729907
13879,44158285,10,55.7463477,37.6729174
13880,44158285,10,55.7464199,37.6729043
13881,44158285,10,55.7464126,37.6727776
13882,44158285,10,55.7464496,37.672771
13883,44158285,10,55.7464425,37.6726469
13884,44158285,10,55.7464147,37.672652
13885,44158285,10,55.7464094,37.6725593
13886,44158285,10,55.7464353,37.6725546
13887,44158285,10,55.7464312,37.672482
13888,44158285,10,55.7464179,37.6724844
13889,44158285,10,55.7464154,37.6724401
13890,44158285,10,55.7464284,37.6724377
13891,44158285,10,55.7464224,37.672332
13892,44158285,10,55.7464089,37.6723345
13893,44158285,10,55.7464062,37.6722874
13894,44158285,10,55.7464195,37.672285
13895,44158285,10,55.7464155,37.672215
13896,44158285,10,55.7463866,37.6722202
13897,44158285,10,55.7463814,37.6721288
13898,44158285,10,55.7463255,37.6721389
13899,44158285,10,55.7462973,37.672144
13900,44158285,10,55.7463187,37.6725192
13901,44158285,10,55.7463388,37.6725156
13902,44158285,10,55.7463415,37.6725628
13903,44158285,10,55.746355,37.6727986
13904,44158285,10,55.7463342,37.6728024
13905,44158285,10,55.7462301,37.6728212
13906,44158285,10,55.7461025,37.6728442
13907,44158285,10,55.7461134,37.6730337
13908,44715871,9,55.7722545,37.6511237
13909,44715871,9,55.7722542,37.6510184
13910,44715871,9,55.7722539,37.6508999
13911,44715871,9,55.7722426,37.6509014
13912,44715871,9,55.7722431,37.650864
13913,44715871,9,55.7722474,37.6505111
13914,44715871,9,55.772305,37.6505081
13915,44715871,9,55.7723065,37.6504083
13916,44715871,9,55.772254,37.6504031
13917,44715871,9,55.7722543,37.6502416
13918,44715871,9,55.7721133,37.6502301
13919,44715871,9,55.7721123,37.6501672
13920,44715871,9,55.7720162,37.6501743
13921,44715871,9,55.7720219,37.6506967
13922,44715871,9,55.772025,37.6511456
13923,44715871,9,55.7722542,37.6511389
13924,44715871,9,55.7722545,37.6511237
13925,44715873,8,55.7737115,37.651029
13926,44715873,8,55.7736055,37.6511348
13927,44715873,8,55.7735514,37.650964
13928,44715873,8,55.7735006,37.6508018
13929,44715873,8,55.7737819,37.6505221
13930,44715873,8,55.7737936,37.6505595
13931,44715873,8,55.773841,37.6505124
13932,44715873,8,55.7737012,37.6500682
13933,44715873,8,55.773654,37.650115
13934,44715873,8,55.7736781,37.6501914
13935,44715873,8,55.7733944,37.6504736
13936,44715873,8,55.7733547,37.6503474
13937,44715873,8,55.7733178,37.6502303
13938,44715873,8,55.7734315,37.6501172
13939,44715873,8,55.7736871,37.6498783
13940,44715873,8,55.7736619,37.6498021
13941,44715873,8,55.7737857,37.6496776
13942,44715873,8,55.7737957,37.6497026
13943,44715873,8,55.7741223,37.6507102
13944,44715873,8,55.7740013,37.650831
13945,44715873,8,55.773969,37.6507311
13946,44715873,8,55.7736991,37.6509996
13947,44715873,8,55.7737115,37.651029
13948,44771612,4,55.7793477,37.6685509
13949,44771612,4,55.7792026,37.668239
13950,44771612,4,55.7792652,37.6681469
13951,44771612,4,55.7793309,37.6680503
13952,44771612,4,55.779476,37.6683621
13953,44771612,4,55.7793477,37.6685509
13954,44771613,3,55.7795653,37.6676594
13955,44771613,3,55.7796852,37.6679026
13956,44771613,3,55.7796783,37.6679133
13957,44771613,3,55.7797006,37.6679584
13958,44771613,3,55.7796331,37.6680636
13959,44771613,3,55.7796289,37.668055
13960,44771613,3,55.7796142,37.668078
13961,44771613,3,55.7796084,37.6680661
13962,44771613,3,55.7795423,37.6681692
13963,44771613,3,55.7794586,37.6679996
13964,44771613,3,55.7794451,37.6680206
13965,44771613,3,55.7794076,37.6679445
13966,44771613,3,55.7795242,37.6677628
13967,44771613,3,55.7795138,37.6677417
13968,44771613,3,55.7795003,37.6677144
13969,44771613,3,55.7793955,37.6678778
13970,44771613,3,55.779343,37.6677713
13971,44771613,3,55.7792817,37.6676472
13972,44771613,3,55.7793023,37.667615
13973,44771613,3,55.7793493,37.6675421
13974,44771613,3,55.7793575,37.6675293
13975,44771613,3,55.779375,37.6675647
13976,44771613,3,55.7794562,37.6674381
13977,44771613,3,55.7795653,37.6676594
13978,44771615,2,55.7799534,37.6711583
13979,44771615,2,55.7798334,37.6709339
13980,44771615,2,55.7797616,37.6710553
13981,44771615,2,55.7798816,37.6712797
13982,44771615,2,55.7799534,37.6711583
13983,44771617,3,55.7795433,37.6707627
13984,44771617,3,55.7796169,37.6713146
13985,44771617,3,55.7795097,37.6713598
13986,44771617,3,55.7794361,37.6708079
13987,44771617,3,55.7795433,37.6707627
13988,44771618,3,55.779885,37.670322
13989,44771618,3,55.779783,37.6704849
13990,44771618,3,55.779562,37.6700536
13991,44771618,3,55.7796648,37.6698872
13992,44771618,3,55.7797248,37.6700045
13993,44771618,3,55.7797091,37.67003
13994,44771618,3,55.779721,37.670053
13995,44771618,3,55.779803,37.6702117
13996,44771618,3,55.7798163,37.6702374
13997,44771618,3,55.7798322,37.6702129
13998,44771618,3,55.779885,37.670322
13999,44771619,12,55.7799986,37.6677352
14000,44771619,12,55.7800813,37.6678995
14001,44771619,12,55.780042,37.6679621
14002,44771619,12,55.7801498,37.6681761
14003,44771619,12,55.7802538,37.6683825
14004,44771619,12,55.7802888,37.6683267
14005,44771619,12,55.7803667,37.6684813
14006,44771619,12,55.7803226,37.6685515
14007,44771619,12,55.7802194,37.6687161
14008,44771619,12,55.7800672,37.668414
14009,44771619,12,55.7800599,37.6684255
14010,44771619,12,55.7800414,37.6683888
14011,44771619,12,55.780035,37.6683991
14012,44771619,12,55.7800017,37.6683332
14013,44771619,12,55.7800082,37.668323
14014,44771619,12,55.7799865,37.6682801
14015,44771619,12,55.7799936,37.6682688
14016,44771619,12,55.7798467,37.6679772
14017,44771619,12,55.7799491,37.667814
14018,44771619,12,55.7799986,37.6677352
14019,44771625,6,55.7805814,37.6723897
14020,44771625,6,55.781091,37.67306
14021,44771625,6,55.7811554,37.6729053
14022,44771625,6,55.7811101,37.6728458
14023,44771625,6,55.7810552,37.6727735
14024,44771625,6,55.7809109,37.6725837
14025,44771625,6,55.7807565,37.6723807
14026,44771625,6,55.7806991,37.6723052
14027,44771625,6,55.7806458,37.6722351
14028,44771625,6,55.7805814,37.6723897
14029,44771626,3,55.7805029,37.6734336
14030,44771626,3,55.7806128,37.673581
14031,44771626,3,55.7805117,37.6738193
14032,44771626,3,55.7804694,37.6737625
14033,44771626,3,55.7803339,37.6740817
14034,44771626,3,55.7803826,37.674147
14035,44771626,3,55.7802756,37.6743993
14036,44771626,3,55.7801751,37.6742645
14037,44771626,3,55.7802101,37.674182
14038,44771626,3,55.7801521,37.6741042
14039,44771626,3,55.7804201,37.6734725
14040,44771626,3,55.7804623,37.6735292
14041,44771626,3,55.7805029,37.6734336
14042,44771628,8,55.7801584,37.6702117
14043,44771628,8,55.7802252,37.6703486
14044,44771628,8,55.7801909,37.6704016
14045,44771628,8,55.780248,37.6705184
14046,44771628,8,55.7802823,37.6704655
14047,44771628,8,55.7803539,37.6706123
14048,44771628,8,55.7809723,37.6696576
14049,44771628,8,55.7808426,37.6693922
14050,44771628,8,55.7808322,37.6694083
14051,44771628,8,55.7807988,37.66934
14052,44771628,8,55.7807052,37.6694845
14053,44771628,8,55.7807286,37.6695323
14054,44771628,8,55.7807011,37.6695747
14055,44771628,8,55.7807216,37.6696166
14056,44771628,8,55.7807491,37.6695742
14057,44771628,8,55.7807676,37.6696122
14058,44771628,8,55.7807876,37.6696531
14059,44771628,8,55.780731,37.6697404
14060,44771628,8,55.7807014,37.6696796
14061,44771628,8,55.7806804,37.6697119
14062,44771628,8,55.7807101,37.6697727
14063,44771628,8,55.780686,37.6698099
14064,44771628,8,55.7805019,37.6700941
14065,44771628,8,55.7803629,37.6703087
14066,44771628,8,55.7803317,37.6702449
14067,44771628,8,55.7803486,37.6702188
14068,44771628,8,55.7803326,37.6701861
14069,44771628,8,55.780316,37.6701522
14070,44771628,8,55.7802982,37.6701797
14071,44771628,8,55.780247,37.6700748
14072,44771628,8,55.7801584,37.6702117
14073,44771629,6,55.7804556,37.6686572
14074,44771629,6,55.7805042,37.6687536
14075,44771629,6,55.7806019,37.6689471
14076,44771629,6,55.7806642,37.6690705
14077,44771629,6,55.7805931,37.6691841
14078,44771629,6,55.7805516,37.6691019
14079,44771629,6,55.7805349,37.6691286
14080,44771629,6,55.7804643,37.6689888
14081,44771629,6,55.7804802,37.6689635
14082,44771629,6,55.7804498,37.6689034
14083,44771629,6,55.7804329,37.6689305
14084,44771629,6,55.7804016,37.6688685
14085,44771629,6,55.780418,37.6688423
14086,44771629,6,55.7803831,37.6687731
14087,44771629,6,55.7804115,37.6687276
14088,44771629,6,55.7804556,37.6686572
14089,44771630,5,55.7800549,37.6692666
14090,44771630,5,55.7801345,37.6694236
14091,44771630,5,55.780076,37.6695174
14092,44771630,5,55.7799525,37.6697152
14093,44771630,5,55.7798921,37.6698119
14094,44771630,5,55.7798126,37.6696549
14095,44771630,5,55.7800549,37.6692666
14096,44771632,2,55.7800413,37.6658585
14097,44771632,2,55.7799541,37.6659158
14098,44771632,2,55.7799638,37.6659551
14099,44771632,2,55.7799701,37.6659954
14100,44771632,2,55.7799729,37.6660396
14101,44771632,2,55.7799725,37.6660945
14102,44771632,2,55.7799685,37.6661193
14103,44771632,2,55.7799634,37.6661495
14104,44771632,2,55.779961,37.6661638
14105,44771632,2,55.779945,37.6662166
14106,44771632,2,55.7800231,37.6662944
14107,44771632,2,55.7800504,37.6662305
14108,44771632,2,55.7800688,37.6661557
14109,44771632,2,55.7800766,37.6660787
14110,44771632,2,55.7800729,37.6659874
14111,44771632,2,55.7800616,37.6659229
14112,44771632,2,55.7800413,37.6658585
14113,44771636,5,55.7811529,37.6721529
14114,44771636,5,55.781087,37.6723113
14115,44771636,5,55.7810271,37.6722325
14116,44771636,5,55.78091,37.6720785
14117,44771636,5,55.7808347,37.6719794
14118,44771636,5,55.7808104,37.6720378
14119,44771636,5,55.7807322,37.6722257
14120,44771636,5,55.7806991,37.6723052
14121,44771636,5,55.7806458,37.6722351
14122,44771636,5,55.7806156,37.6721953
14123,44771636,5,55.780817,37.671711
14124,44771636,5,55.7811529,37.6721529
14125,44771640,1,55.7803893,37.6654719
14126,44771640,1,55.7804492,37.6655908
14127,44771640,1,55.7803455,37.6657554
14128,44771640,1,55.7806689,37.6663998
14129,44771640,1,55.7807665,37.666594
14130,44771640,1,55.7806128,37.6668387
14131,44771640,1,55.7803416,37.6663002
14132,44771640,1,55.7803673,37.6662592
14133,44771640,1,55.7801571,37.6658419
14134,44771640,1,55.7803893,37.6654719
14135,44771641,16,55.7815641,37.6681809
14136,44771641,16,55.7816756,37.6680039
14137,44771641,16,55.7816655,37.6679837
14138,44771641,16,55.7816236,37.6679003
14139,44771641,16,55.7814764,37.6676071
14140,44771641,16,55.7813763,37.6674076
14141,44771641,16,55.7813046,37.6672649
14142,44771641,16,55.7811525,37.6669618
14143,44771641,16,55.7809924,37.6666429
14144,44771641,16,55.7808423,37.6663438
14145,44771641,16,55.7807808,37.6662214
14146,44771641,16,55.7806971,37.6660547
14147,44771641,16,55.7805711,37.6658038
14148,44771641,16,55.7804857,37.6656337
14149,44771641,16,55.7804575,37.6655775
14150,44771641,16,55.7804492,37.6655908
14151,44771641,16,55.7803455,37.6657554
14152,44771641,16,55.7806689,37.6663998
14153,44771641,16,55.7807665,37.666594
14154,44771641,16,55.7812644,37.667586
14155,44771641,16,55.781189,37.6677057
14156,44771641,16,55.7814881,37.6683015
14157,44771641,16,55.7815641,37.6681809
14158,44772647,5,55.781688,37.6730341
14159,44772647,5,55.781614,37.6732088
14160,44772647,5,55.7815445,37.6733728
14161,44772647,5,55.781463,37.6735652
14162,44772647,5,55.7813486,37.6734119
14163,44772647,5,55.7815735,37.6728808
14164,44772647,5,55.781688,37.6730341
14165,44772649,3,55.7817106,37.6744911
14166,44772649,3,55.7816282,37.674683
14167,44772649,3,55.78142,37.6744001
14168,44772649,3,55.7813887,37.6743577
14169,44772649,3,55.7814712,37.6741658
14170,44772649,3,55.7817106,37.6744911
14171,44778323,3,55.7803957,37.6689898
14172,44778323,3,55.7802537,37.6692257
14173,44778323,3,55.7801874,37.6690995
14174,44778323,3,55.7802591,37.6689802
14175,44778323,3,55.7803293,37.6688635
14176,44778323,3,55.7803957,37.6689898
14177,44778324,2,55.7797484,37.6697575
14178,44778324,2,55.7798251,37.6699121
14179,44778324,2,55.7797739,37.6699925
14180,44778324,2,55.7796971,37.6698379
14181,44778324,2,55.7797484,37.6697575
14182,44778325,1,55.7786408,37.668729
14183,44778325,1,55.7788116,37.6690842
14184,44778325,1,55.7787643,37.6691598
14185,44778325,1,55.7788657,37.6694946
14186,44778325,1,55.7788896,37.6694712
14187,44778325,1,55.7789468,37.6694152
14188,44778325,1,55.7788754,37.6691684
14189,44778325,1,55.7789265,37.6690602
14190,44778325,1,55.7787161,37.6686277
14191,44778325,1,55.7786408,37.668729
14192,44778326,8,55.7794546,37.6665803
14193,44778326,8,55.7790084,37.6672566
14194,44778326,8,55.7790873,37.6674087
14195,44778326,8,55.7791772,37.6672743
14196,44778326,8,55.7792799,37.6671207
14197,44778326,8,55.7794023,37.6669387
14198,44778326,8,55.7794338,37.6668909
14199,44778326,8,55.7794887,37.6670055
14200,44778326,8,55.7795068,37.6670433
14201,44778326,8,55.7794898,37.6670691
14202,44778326,8,55.7795525,37.6671999
14203,44778326,8,55.7795712,37.667239
14204,44778326,8,55.7796316,37.667365
14205,44778326,8,55.7796473,37.6673412
14206,44778326,8,55.7796747,37.6673984
14207,44778326,8,55.7797901,37.667639
14208,44778326,8,55.7798222,37.667706
14209,44778326,8,55.7798645,37.6676403
14210,44778326,8,55.7799164,37.6675632
14211,44778326,8,55.7797397,37.6671945
14212,44778326,8,55.7797336,37.6672037
14213,44778326,8,55.779675,37.6670814
14214,44778326,8,55.779655,37.6670398
14215,44778326,8,55.7795938,37.666912
14216,44778326,8,55.7796053,37.6668947
14217,44778326,8,55.7795876,37.6668578
14218,44778326,8,55.7794546,37.6665803
14219,44778327,3,55.778615,37.6677497
14220,44778327,3,55.7786296,37.6677806
14221,44778327,3,55.778769,37.6680751
14222,44778327,3,55.7787913,37.6681221
14223,44778327,3,55.7786891,37.6682751
14224,44778327,3,55.7785128,37.6679027
14225,44778327,3,55.778615,37.6677497
14226,44778333,1,55.7806089,37.6694996
14227,44778333,1,55.7805383,37.6696031
14228,44778333,1,55.7803955,37.6692955
14229,44778333,1,55.7804661,37.669192
14230,44778333,1,55.7806089,37.6694996
14231,45111249,5,55.7634571,37.6576513
14232,45111249,5,55.7634232,37.657442
14233,45111249,5,55.7634377,37.6574346
14234,45111249,5,55.7635791,37.6573621
